user,from_geo,to_geo,from_timestamp,to_timestamp,distance_km,hours_between,speed_kmh
user_033,DE,AU,2026-01-13 05:09:27.894934,2026-01-13 07:00:41.894934,14473.0,1.85,7806.8
user_033,AU,CA,2026-01-13 07:00:41.894934,2026-01-13 07:23:47.894934,14155.8,0.39,36768.3
user_033,CA,AU,2026-01-13 07:23:47.894934,2026-01-13 08:58:52.894934,14155.8,1.58,8932.7
user_033,AU,SG,2026-01-13 08:58:52.894934,2026-01-13 09:11:37.894934,4381.7,0.21,20619.7
user_033,SG,AU,2026-01-13 09:23:56.894934,2026-01-13 10:37:36.894934,4381.7,1.23,3568.8
user_033,AU,IN,2026-01-13 10:37:36.894934,2026-01-13 11:40:37.894934,7822.7,1.05,7448.2
user_033,IN,DE,2026-01-13 11:40:37.894934,2026-01-13 12:12:19.894934,6751.1,0.53,12778.1
user_033,DE,US,2026-01-13 12:12:19.894934,2026-01-13 12:32:10.894934,7850.4,0.33,23729.3
user_033,US,IN,2026-01-13 12:32:10.894934,2026-01-13 12:33:05.894934,13485.0,0.02,882653.4
user_034,SG,CA,2026-01-06 13:00:57.894934,2026-01-06 14:02:12.894934,13073.3,1.02,12806.5
user_034,CA,SG,2026-01-06 14:02:12.894934,2026-01-06 18:09:46.894934,13073.3,4.13,3168.4
user_034,SG,IN,2026-01-06 18:23:57.894934,2026-01-06 21:39:37.894934,3447.9,3.26,1057.3
user_034,IN,US,2026-01-06 21:39:37.894934,2026-01-06 22:43:59.894934,13485.0,1.07,12570.2
user_034,US,IN,2026-01-06 22:43:59.894934,2026-01-06 23:02:51.894934,13485.0,0.31,42885.1
user_034,GB,IN,2026-01-07 10:08:37.894934,2026-01-07 10:54:31.894934,7581.5,0.77,9910.4
user_034,IN,DE,2026-01-07 10:54:31.894934,2026-01-07 12:05:40.894934,6751.1,1.19,5693.1
user_034,GB,AU,2026-01-07 15:01:46.894934,2026-01-07 15:28:42.894934,15190.5,0.45,33840.2
user_034,AU,CA,2026-01-07 15:28:42.894934,2026-01-07 18:15:55.894934,14155.8,2.79,5079.3
user_034,CA,GB,2026-01-07 18:15:55.894934,2026-01-07 18:52:56.894934,5983.0,0.62,9697.7
user_034,GB,AU,2026-01-07 18:52:56.894934,2026-01-07 22:52:11.894934,15190.5,3.99,3809.5
user_034,AU,IN,2026-01-07 22:52:11.894934,2026-01-07 23:10:40.894934,7822.7,0.31,25393.9
user_034,IN,CA,2026-01-07 23:10:40.894934,2026-01-08 03:17:09.894934,11472.4,4.11,2792.7
user_034,US,AU,2026-01-08 03:41:59.894934,2026-01-08 03:58:48.894934,15068.1,0.28,53761.4
user_034,AU,US,2026-01-08 04:30:00.894934,2026-01-08 06:13:42.894934,15068.1,1.73,8718.3
user_034,US,IN,2026-01-08 06:13:42.894934,2026-01-08 09:14:35.894934,13485.0,3.01,4473.0
user_034,IN,US,2026-01-08 09:14:35.894934,2026-01-08 10:37:43.894934,13485.0,1.39,9732.5
user_034,US,IN,2026-01-08 10:37:43.894934,2026-01-08 13:16:04.894934,13485.0,2.64,5109.6
user_034,IN,AU,2026-01-08 13:16:04.894934,2026-01-08 14:41:53.894934,7822.7,1.43,5469.4
user_034,AU,GB,2026-01-08 14:41:53.894934,2026-01-08 16:50:54.894934,15190.5,2.15,7064.4
user_034,GB,SG,2026-01-08 16:50:54.894934,2026-01-08 17:56:39.894934,10908.5,1.1,9954.5
user_034,SG,IN,2026-01-08 17:56:39.894934,2026-01-08 18:39:55.894934,3447.9,0.72,4781.3
user_034,AU,CA,2026-01-09 00:29:54.894934,2026-01-09 00:33:01.894934,14155.8,0.05,272518.0
user_034,CA,GB,2026-01-09 00:37:40.894934,2026-01-09 00:50:26.894934,5983.0,0.21,28118.4
user_034,DE,IN,2026-01-09 07:30:23.894934,2026-01-09 09:22:04.894934,6751.1,1.86,3626.9
user_034,IN,DE,2026-01-09 09:22:04.894934,2026-01-09 11:05:13.894934,6751.1,1.72,3926.9
user_034,GB,CA,2026-01-09 12:11:45.894934,2026-01-09 16:25:42.894934,5983.0,4.23,1413.6
user_034,US,DE,2026-01-09 17:07:31.894934,2026-01-09 17:34:59.894934,7850.4,0.46,17149.0
user_034,DE,AU,2026-01-09 17:34:59.894934,2026-01-09 22:02:36.894934,14473.0,4.46,3244.9
user_034,AU,GB,2026-01-09 22:02:36.894934,2026-01-10 00:10:01.894934,15190.5,2.12,7153.1
user_034,GB,IN,2026-01-10 00:10:01.894934,2026-01-10 01:34:53.894934,7581.5,1.41,5360.0
user_034,US,AU,2026-01-10 07:01:58.894934,2026-01-10 10:12:43.894934,15068.1,3.18,4739.6
user_034,AU,IN,2026-01-10 10:12:43.894934,2026-01-10 12:25:40.894934,7822.7,2.22,3530.4
user_034,IN,AU,2026-01-10 12:25:40.894934,2026-01-10 14:10:34.894934,7822.7,1.75,4474.4
user_034,AU,GB,2026-01-10 14:10:34.894934,2026-01-10 15:41:03.894934,15190.5,1.51,10072.9
user_034,GB,IN,2026-01-10 15:41:03.894934,2026-01-10 19:10:03.894934,7581.5,3.48,2176.5
user_034,IN,SG,2026-01-10 19:10:03.894934,2026-01-10 21:55:26.894934,3447.9,2.76,1250.9
user_034,SG,US,2026-01-10 21:55:26.894934,2026-01-10 22:11:18.894934,15146.4,0.26,57276.4
user_034,US,IN,2026-01-10 22:11:18.894934,2026-01-10 22:45:59.894934,13485.0,0.58,23328.2
user_034,IN,CA,2026-01-10 22:45:59.894934,2026-01-11 02:31:21.894934,11472.4,3.76,3054.3
user_034,CA,IN,2026-01-11 02:31:21.894934,2026-01-11 02:59:51.894934,11472.4,0.47,24152.4
user_034,IN,GB,2026-01-11 02:59:51.894934,2026-01-11 03:23:05.894934,7581.5,0.39,19579.1
user_034,GB,SG,2026-01-11 04:47:50.894934,2026-01-11 06:40:38.894934,10908.5,1.88,5802.4
user_034,SG,AU,2026-01-11 06:40:38.894934,2026-01-11 08:16:03.894934,4381.7,1.59,2755.3
user_034,AU,CA,2026-01-11 08:16:03.894934,2026-01-11 08:36:10.894934,14155.8,0.34,42221.1
user_034,CA,GB,2026-01-11 08:36:10.894934,2026-01-11 10:08:40.894934,5983.0,1.54,3880.8
user_034,GB,US,2026-01-11 10:08:40.894934,2026-01-11 12:02:35.894934,6978.6,1.9,3675.7
user_034,US,IN,2026-01-11 12:02:35.894934,2026-01-11 15:12:01.894934,13485.0,3.16,4271.2
user_034,IN,AU,2026-01-11 15:43:52.894934,2026-01-11 16:06:52.894934,7822.7,0.38,20407.1
user_034,AU,DE,2026-01-11 16:06:52.894934,2026-01-11 17:14:56.894934,14473.0,1.13,12757.8
user_034,AU,DE,2026-01-12 06:37:04.894934,2026-01-12 08:40:48.894934,14473.0,2.06,7018.1
user_034,GB,IN,2026-01-12 10:44:54.894934,2026-01-12 11:06:49.894934,7581.5,0.37,20755.3
user_034,IN,AU,2026-01-12 11:06:49.894934,2026-01-12 12:58:15.894934,7822.7,1.86,4212.1
user_034,AU,DE,2026-01-12 12:58:15.894934,2026-01-12 13:15:58.894934,14473.0,0.3,49014.7
user_034,GB,IN,2026-01-12 20:25:12.894934,2026-01-12 22:04:32.894934,7581.5,1.66,4579.4
user_034,IN,US,2026-01-12 22:04:32.894934,2026-01-12 22:58:31.894934,13485.0,0.9,14987.9
user_034,US,IN,2026-01-12 22:58:31.894934,2026-01-13 01:49:40.894934,13485.0,2.85,4727.4
user_034,IN,AU,2026-01-13 01:49:40.894934,2026-01-13 05:35:23.894934,7822.7,3.76,2079.4
user_034,US,AU,2026-01-13 12:48:31.894934,2026-01-13 12:54:37.894934,15068.1,0.1,148210.9
user_035,US,AU,2026-01-06 13:14:08.894934,2026-01-06 13:39:37.894934,15068.1,0.42,35477.6
user_035,AU,SG,2026-01-06 13:39:37.894934,2026-01-06 17:10:00.894934,4381.7,3.51,1249.6
user_035,SG,GB,2026-01-06 17:10:00.894934,2026-01-06 17:13:40.894934,10908.5,0.06,178502.0
user_035,GB,AU,2026-01-06 17:13:40.894934,2026-01-06 17:50:44.894934,15190.5,0.62,24588.9
user_035,AU,CA,2026-01-06 17:50:44.894934,2026-01-06 18:27:59.894934,14155.8,0.62,22801.3
user_035,CA,IN,2026-01-06 18:27:59.894934,2026-01-06 18:42:16.894934,11472.4,0.24,48192.0
user_035,IN,US,2026-01-06 18:42:16.894934,2026-01-06 19:10:20.894934,13485.0,0.47,28827.8
user_035,US,IN,2026-01-06 19:10:20.894934,2026-01-06 19:50:43.894934,13485.0,0.67,20035.5
user_035,IN,GB,2026-01-06 19:50:43.894934,2026-01-06 19:56:44.894934,7581.5,0.1,75604.6
user_035,GB,US,2026-01-06 19:56:44.894934,2026-01-06 20:12:20.894934,6978.6,0.26,26840.9
user_035,US,SG,2026-01-06 20:12:20.894934,2026-01-06 20:14:41.894934,15146.4,0.04,386717.5
user_035,SG,GB,2026-01-06 20:14:41.894934,2026-01-06 21:52:50.894934,10908.5,1.64,6668.4
user_035,DE,AU,2026-01-06 22:10:45.894934,2026-01-06 23:10:35.894934,14473.0,1.0,14513.3
user_035,AU,US,2026-01-06 23:10:35.894934,2026-01-06 23:52:35.894934,15068.1,0.7,21525.9
user_035,US,DE,2026-01-06 23:52:35.894934,2026-01-06 23:58:31.894934,7850.4,0.1,79386.4
user_035,GB,AU,2026-01-07 00:05:55.894934,2026-01-07 01:30:02.894934,15190.5,1.4,10835.3
user_035,AU,CA,2026-01-07 01:30:02.894934,2026-01-07 02:16:33.894934,14155.8,0.78,18259.0
user_035,CA,DE,2026-01-07 02:16:33.894934,2026-01-07 03:01:58.894934,6746.3,0.76,8912.5
user_035,DE,CA,2026-01-07 03:01:58.894934,2026-01-07 03:48:47.894934,6746.3,0.78,8646.0
user_035,US,IN,2026-01-07 04:26:31.894934,2026-01-07 07:27:53.894934,13485.0,3.02,4461.1
user_035,IN,GB,2026-01-07 07:27:53.894934,2026-01-07 07:44:47.894934,7581.5,0.28,26916.4
user_035,GB,US,2026-01-07 07:44:47.894934,2026-01-07 09:38:53.894934,6978.6,1.9,3669.8
user_035,US,SG,2026-01-07 09:38:53.894934,2026-01-07 10:50:48.894934,15146.4,1.2,12636.7
user_035,SG,AU,2026-01-07 10:50:48.894934,2026-01-07 10:53:40.894934,4381.7,0.05,91709.8
user_035,AU,GB,2026-01-07 10:53:40.894934,2026-01-07 11:11:32.894934,15190.5,0.3,51012.8
user_035,GB,SG,2026-01-07 11:11:32.894934,2026-01-07 11:38:44.894934,10908.5,0.45,24062.8
user_035,SG,DE,2026-01-07 11:38:44.894934,2026-01-07 12:07:17.894934,10127.3,0.48,21283.2
user_035,DE,US,2026-01-07 12:07:17.894934,2026-01-07 12:10:30.894934,7850.4,0.05,146432.9
user_035,US,AU,2026-01-07 12:10:30.894934,2026-01-07 13:37:43.894934,15068.1,1.45,10366.0
user_035,AU,SG,2026-01-07 13:37:43.894934,2026-01-07 13:53:01.894934,4381.7,0.26,17183.1
user_035,SG,IN,2026-01-07 13:53:01.894934,2026-01-07 16:24:07.894934,3447.9,2.52,1369.1
user_035,IN,DE,2026-01-07 17:24:27.894934,2026-01-07 18:35:43.894934,6751.1,1.19,5683.8
user_035,DE,SG,2026-01-07 18:35:43.894934,2026-01-07 19:03:42.894934,10127.3,0.47,21714.2
user_035,SG,DE,2026-01-07 19:03:42.894934,2026-01-07 19:21:22.894934,10127.3,0.29,34394.5
user_035,DE,US,2026-01-07 19:21:22.894934,2026-01-07 19:36:39.894934,7850.4,0.25,30819.6
user_035,US,AU,2026-01-07 19:36:39.894934,2026-01-07 19:46:08.894934,15068.1,0.16,95334.3
user_035,AU,SG,2026-01-07 19:46:08.894934,2026-01-07 20:10:00.894934,4381.7,0.4,11015.4
user_035,SG,IN,2026-01-07 20:10:00.894934,2026-01-07 20:47:25.894934,3447.9,0.62,5528.9
user_035,IN,DE,2026-01-07 20:47:25.894934,2026-01-07 22:25:32.894934,6751.1,1.64,4128.4
user_035,DE,CA,2026-01-07 22:31:14.894934,2026-01-07 22:34:07.894934,6746.3,0.05,140384.7
user_035,CA,DE,2026-01-07 23:25:46.894934,2026-01-08 00:14:54.894934,6746.3,0.82,8238.3
user_035,DE,AU,2026-01-08 00:14:54.894934,2026-01-08 00:48:45.894934,14473.0,0.56,25653.7
user_035,AU,SG,2026-01-08 00:48:45.894934,2026-01-08 01:29:04.894934,4381.7,0.67,6520.9
user_035,SG,CA,2026-01-08 01:29:04.894934,2026-01-08 01:35:42.894934,13073.3,0.11,118250.8
user_035,CA,DE,2026-01-08 01:35:42.894934,2026-01-08 01:56:04.894934,6746.3,0.34,19874.4
user_035,DE,SG,2026-01-08 01:56:04.894934,2026-01-08 02:10:47.894934,10127.3,0.25,41289.0
user_035,SG,CA,2026-01-08 02:10:47.894934,2026-01-08 02:34:17.894934,13073.3,0.39,33378.6
user_035,US,DE,2026-01-08 02:47:43.894934,2026-01-08 03:01:51.894934,7850.4,0.24,33327.3
user_035,DE,IN,2026-01-08 03:01:51.894934,2026-01-08 03:24:56.894934,6751.1,0.38,17547.9
user_035,IN,GB,2026-01-08 05:12:15.894934,2026-01-08 05:20:17.894934,7581.5,0.13,56625.0
user_035,GB,SG,2026-01-08 05:20:17.894934,2026-01-08 06:02:13.894934,10908.5,0.7,15608.3
user_035,SG,CA,2026-01-08 06:02:13.894934,2026-01-08 06:31:56.894934,13073.3,0.5,26395.9
user_035,US,GB,2026-01-08 08:50:06.894934,2026-01-08 09:10:04.894934,6978.6,0.33,20970.9
user_035,GB,US,2026-01-08 10:02:13.894934,2026-01-08 11:58:54.894934,6978.6,1.94,3588.5
user_035,US,SG,2026-01-08 11:58:54.894934,2026-01-08 12:01:33.894934,15146.4,0.04,342938.2
user_035,SG,AU,2026-01-08 12:01:33.894934,2026-01-08 12:07:21.894934,4381.7,0.1,45327.8
user_035,AU,US,2026-01-08 12:07:21.894934,2026-01-08 12:29:23.894934,15068.1,0.37,41032.7
user_035,US,GB,2026-01-08 12:29:23.894934,2026-01-08 13:00:50.894934,6978.6,0.52,13313.8
user_035,DE,IN,2026-01-08 14:00:48.894934,2026-01-08 14:38:04.894934,6751.1,0.62,10869.4
user_035,IN,SG,2026-01-08 14:38:04.894934,2026-01-08 15:45:34.894934,3447.9,1.12,3064.8
user_035,SG,DE,2026-01-08 15:49:24.894934,2026-01-08 17:03:36.894934,10127.3,1.24,8189.2
user_035,DE,SG,2026-01-08 17:03:36.894934,2026-01-08 18:06:47.894934,10127.3,1.05,9617.0
user_035,SG,DE,2026-01-08 18:06:47.894934,2026-01-08 18:31:37.894934,10127.3,0.41,24468.6
user_035,DE,IN,2026-01-08 18:31:37.894934,2026-01-08 18:59:00.894934,6751.1,0.46,14792.4
user_035,IN,DE,2026-01-08 20:21:14.894934,2026-01-08 20:30:47.894934,6751.1,0.16,42415.2
user_035,DE,SG,2026-01-08 21:23:37.894934,2026-01-08 21:35:28.894934,10127.3,0.2,51277.3
user_035,SG,AU,2026-01-08 21:35:28.894934,2026-01-08 22:26:52.894934,4381.7,0.86,5114.8
user_035,AU,IN,2026-01-08 22:26:52.894934,2026-01-08 23:14:42.894934,7822.7,0.8,9812.5
user_035,IN,CA,2026-01-08 23:14:42.894934,2026-01-08 23:41:07.894934,11472.4,0.44,26057.1
user_035,CA,AU,2026-01-08 23:41:07.894934,2026-01-08 23:44:17.894934,14155.8,0.05,268215.1
user_035,AU,CA,2026-01-08 23:44:17.894934,2026-01-09 01:09:52.894934,14155.8,1.43,9924.2
user_035,CA,GB,2026-01-09 01:09:52.894934,2026-01-09 01:36:39.894934,5983.0,0.45,13403.0
user_035,GB,IN,2026-01-09 01:36:39.894934,2026-01-09 01:38:56.894934,7581.5,0.04,199220.8
user_035,IN,AU,2026-01-09 01:38:56.894934,2026-01-09 02:11:36.894934,7822.7,0.54,14368.3
user_035,AU,DE,2026-01-09 02:44:24.894934,2026-01-09 03:44:51.894934,14473.0,1.01,14365.2
user_035,DE,SG,2026-01-09 03:44:51.894934,2026-01-09 04:18:58.894934,10127.3,0.57,17810.5
user_035,SG,AU,2026-01-09 05:10:17.894934,2026-01-09 05:27:59.894934,4381.7,0.29,14853.2
user_035,AU,DE,2026-01-09 05:27:59.894934,2026-01-09 06:35:47.894934,14473.0,1.13,12807.9
user_035,DE,US,2026-01-09 06:35:47.894934,2026-01-09 07:48:32.894934,7850.4,1.21,6474.6
user_035,US,IN,2026-01-09 07:48:32.894934,2026-01-09 10:51:18.894934,13485.0,3.05,4427.0
user_035,IN,GB,2026-01-09 11:12:57.894934,2026-01-09 11:19:31.894934,7581.5,0.11,69272.2
user_035,GB,IN,2026-01-09 11:19:31.894934,2026-01-09 11:44:28.894934,7581.5,0.42,18232.0
user_035,IN,AU,2026-01-09 11:44:28.894934,2026-01-09 12:32:33.894934,7822.7,0.8,9761.5
user_035,AU,CA,2026-01-09 12:32:33.894934,2026-01-09 13:04:52.894934,14155.8,0.54,26282.0
user_035,CA,DE,2026-01-09 13:04:52.894934,2026-01-09 13:18:31.894934,6746.3,0.23,29653.9
user_035,GB,IN,2026-01-09 13:33:08.894934,2026-01-09 15:08:24.894934,7581.5,1.59,4774.9
user_035,IN,AU,2026-01-09 15:08:24.894934,2026-01-09 17:15:43.894934,7822.7,2.12,3686.6
user_035,AU,CA,2026-01-09 17:15:43.894934,2026-01-09 18:43:06.894934,14155.8,1.46,9719.8
user_035,CA,SG,2026-01-09 18:43:06.894934,2026-01-09 19:18:29.894934,13073.3,0.59,22168.5
user_035,SG,CA,2026-01-09 19:18:29.894934,2026-01-09 19:20:23.894934,13073.3,0.03,412840.5
user_035,CA,GB,2026-01-09 19:20:23.894934,2026-01-09 20:33:31.894934,5983.0,1.22,4908.5
user_035,GB,US,2026-01-09 20:33:31.894934,2026-01-09 20:57:36.894934,6978.6,0.4,17386.2
user_035,US,DE,2026-01-09 22:23:33.894934,2026-01-09 23:38:09.894934,7850.4,1.24,6314.0
user_035,GB,CA,2026-01-10 00:19:41.894934,2026-01-10 01:37:42.894934,5983.0,1.3,4601.3
user_035,CA,DE,2026-01-10 01:37:42.894934,2026-01-10 01:59:40.894934,6746.3,0.37,18426.8
user_035,DE,AU,2026-01-10 02:50:44.894934,2026-01-10 03:04:51.894934,14473.0,0.24,61514.4
user_035,AU,DE,2026-01-10 03:04:51.894934,2026-01-10 03:25:11.894934,14473.0,0.34,42707.1
user_035,DE,US,2026-01-10 04:46:34.894934,2026-01-10 05:31:59.894934,7850.4,0.76,10371.2
user_035,US,AU,2026-01-10 05:31:59.894934,2026-01-10 05:40:02.894934,15068.1,0.13,112308.9
user_035,AU,GB,2026-01-10 05:40:02.894934,2026-01-10 05:41:12.894934,15190.5,0.02,781225.1
user_035,GB,IN,2026-01-10 05:41:12.894934,2026-01-10 07:58:29.894934,7581.5,2.29,3313.5
user_035,IN,CA,2026-01-10 08:54:15.894934,2026-01-10 09:13:36.894934,11472.4,0.32,35573.2
user_035,CA,DE,2026-01-10 09:13:36.894934,2026-01-10 09:26:18.894934,6746.3,0.21,31872.1
user_035,DE,AU,2026-01-10 09:26:18.894934,2026-01-10 13:15:16.894934,14473.0,3.82,3792.6
user_035,AU,CA,2026-01-10 13:15:16.894934,2026-01-10 13:37:54.894934,14155.8,0.38,37526.4
user_035,CA,SG,2026-01-10 13:37:54.894934,2026-01-10 14:09:42.894934,13073.3,0.53,24666.6
user_035,SG,IN,2026-01-10 14:09:42.894934,2026-01-10 14:43:52.894934,3447.9,0.57,6054.8
user_035,IN,AU,2026-01-10 14:45:20.894934,2026-01-10 15:14:25.894934,7822.7,0.48,16138.6
user_035,AU,DE,2026-01-10 15:14:25.894934,2026-01-10 15:49:35.894934,14473.0,0.59,24693.2
user_035,DE,SG,2026-01-10 15:49:35.894934,2026-01-10 16:47:09.894934,10127.3,0.96,10555.3
user_035,SG,CA,2026-01-10 16:47:09.894934,2026-01-10 16:50:36.894934,13073.3,0.06,227361.4
user_035,CA,DE,2026-01-10 16:50:36.894934,2026-01-10 17:55:33.894934,6746.3,1.08,6232.1
user_035,DE,CA,2026-01-10 17:55:33.894934,2026-01-10 18:36:07.894934,6746.3,0.68,9978.0
user_035,CA,GB,2026-01-10 18:36:07.894934,2026-01-10 18:39:06.894934,5983.0,0.05,120327.9
user_035,GB,SG,2026-01-10 18:57:08.894934,2026-01-10 19:46:53.894934,10908.5,0.83,13155.9
user_035,SG,AU,2026-01-10 19:46:53.894934,2026-01-10 19:47:49.894934,4381.7,0.02,281680.2
user_035,AU,DE,2026-01-10 19:47:49.894934,2026-01-10 20:21:05.894934,14473.0,0.55,26103.5
user_035,DE,SG,2026-01-10 20:21:05.894934,2026-01-10 21:45:39.894934,10127.3,1.41,7185.3
user_035,SG,AU,2026-01-10 21:45:39.894934,2026-01-10 22:14:44.894934,4381.7,0.48,9039.6
user_035,AU,US,2026-01-10 22:14:44.894934,2026-01-10 22:25:19.894934,15068.1,0.18,85425.5
user_035,US,IN,2026-01-10 22:25:19.894934,2026-01-10 22:42:49.894934,13485.0,0.29,46234.2
user_035,IN,US,2026-01-10 22:42:49.894934,2026-01-10 23:39:50.894934,13485.0,0.95,14190.6
user_035,US,IN,2026-01-10 23:39:50.894934,2026-01-11 00:04:42.894934,13485.0,0.41,32537.5
user_035,IN,US,2026-01-11 00:04:42.894934,2026-01-11 00:50:07.894934,13485.0,0.76,17815.0
user_035,US,DE,2026-01-11 00:50:07.894934,2026-01-11 01:10:42.894934,7850.4,0.34,22883.8
user_035,DE,AU,2026-01-11 01:10:42.894934,2026-01-11 01:11:48.894934,14473.0,0.02,789434.5
user_035,AU,DE,2026-01-11 01:11:48.894934,2026-01-11 01:53:41.894934,14473.0,0.7,20733.3
user_035,DE,IN,2026-01-11 01:53:41.894934,2026-01-11 02:50:42.894934,6751.1,0.95,7104.3
user_035,IN,US,2026-01-11 02:50:42.894934,2026-01-11 03:05:20.894934,13485.0,0.24,55291.5
user_035,US,AU,2026-01-11 03:05:20.894934,2026-01-11 03:08:28.894934,15068.1,0.05,288538.3
user_035,AU,SG,2026-01-11 03:08:28.894934,2026-01-11 04:28:11.894934,4381.7,1.33,3297.9
user_035,SG,US,2026-01-11 04:28:11.894934,2026-01-11 04:35:29.894934,15146.4,0.12,124491.2
user_035,US,GB,2026-01-11 04:35:29.894934,2026-01-11 06:06:04.894934,6978.6,1.51,4622.5
user_035,GB,SG,2026-01-11 06:06:04.894934,2026-01-11 06:13:40.894934,10908.5,0.13,86119.4
user_035,SG,AU,2026-01-11 06:13:40.894934,2026-01-11 06:46:56.894934,4381.7,0.55,7902.9
user_035,AU,DE,2026-01-11 06:46:56.894934,2026-01-11 08:00:51.894934,14473.0,1.23,11748.1
user_035,DE,IN,2026-01-11 08:26:55.894934,2026-01-11 08:53:46.894934,6751.1,0.45,15086.2
user_035,IN,DE,2026-01-11 08:53:46.894934,2026-01-11 10:16:26.894934,6751.1,1.38,4900.0
user_035,DE,SG,2026-01-11 10:16:26.894934,2026-01-11 10:26:14.894934,10127.3,0.16,62003.7
user_035,SG,GB,2026-01-11 10:26:14.894934,2026-01-11 10:31:07.894934,10908.5,0.08,134028.8
user_035,GB,IN,2026-01-11 10:31:07.894934,2026-01-11 11:33:49.894934,7581.5,1.04,7255.0
user_035,IN,AU,2026-01-11 11:33:49.894934,2026-01-11 11:35:40.894934,7822.7,0.03,253709.8
user_035,AU,GB,2026-01-11 11:35:40.894934,2026-01-11 11:48:08.894934,15190.5,0.21,73109.3
user_035,GB,AU,2026-01-11 11:48:08.894934,2026-01-11 12:00:10.894934,15190.5,0.2,75742.0
user_035,AU,IN,2026-01-11 12:00:10.894934,2026-01-11 14:36:13.894934,7822.7,2.6,3007.8
user_035,IN,US,2026-01-11 14:36:13.894934,2026-01-11 14:38:07.894934,13485.0,0.03,425841.6
user_035,US,IN,2026-01-11 16:16:17.894934,2026-01-11 16:58:59.894934,13485.0,0.71,18948.5
user_035,IN,SG,2026-01-11 16:58:59.894934,2026-01-11 17:34:29.894934,3447.9,0.59,5827.4
user_035,SG,US,2026-01-11 17:34:29.894934,2026-01-11 17:54:35.894934,15146.4,0.34,45213.2
user_035,US,IN,2026-01-11 17:54:35.894934,2026-01-11 18:24:14.894934,13485.0,0.49,27288.3
user_035,IN,AU,2026-01-11 18:24:14.894934,2026-01-11 18:26:52.894934,7822.7,0.04,178239.2
user_035,AU,US,2026-01-11 18:51:28.894934,2026-01-11 19:07:11.894934,15068.1,0.26,57524.1
user_035,US,SG,2026-01-11 19:07:11.894934,2026-01-11 19:16:01.894934,15146.4,0.15,102881.4
user_035,SG,US,2026-01-11 19:23:20.894934,2026-01-11 19:45:07.894934,15146.4,0.36,41719.3
user_035,CA,DE,2026-01-11 21:01:47.894934,2026-01-11 22:22:49.894934,6746.3,1.35,4995.2
user_035,DE,AU,2026-01-11 22:22:49.894934,2026-01-11 22:47:59.894934,14473.0,0.42,34505.1
user_035,AU,CA,2026-01-11 22:47:59.894934,2026-01-11 23:34:00.894934,14155.8,0.77,18457.4
user_035,CA,DE,2026-01-11 23:34:00.894934,2026-01-11 23:47:03.894934,6746.3,0.22,31017.3
user_035,DE,AU,2026-01-12 00:18:40.894934,2026-01-12 00:30:15.894934,14473.0,0.19,74967.9
user_035,AU,US,2026-01-12 00:30:15.894934,2026-01-12 00:57:50.894934,15068.1,0.46,32776.6
user_035,US,SG,2026-01-12 00:57:50.894934,2026-01-12 01:17:56.894934,15146.4,0.34,45213.2
user_035,SG,GB,2026-01-12 01:17:56.894934,2026-01-12 01:18:53.894934,10908.5,0.02,688955.2
user_035,GB,SG,2026-01-12 01:18:53.894934,2026-01-12 01:23:54.894934,10908.5,0.08,130466.6
user_035,SG,DE,2026-01-12 02:42:45.894934,2026-01-12 03:20:03.894934,10127.3,0.62,16290.5
user_035,DE,SG,2026-01-12 03:20:03.894934,2026-01-12 03:30:07.894934,10127.3,0.17,60361.2
user_035,SG,IN,2026-01-12 03:30:07.894934,2026-01-12 03:50:30.894934,3447.9,0.34,10149.1
user_035,IN,GB,2026-01-12 03:50:30.894934,2026-01-12 03:59:44.894934,7581.5,0.15,49265.8
user_035,GB,SG,2026-01-12 03:59:44.894934,2026-01-12 04:06:24.894934,10908.5,0.11,98176.1
user_035,SG,GB,2026-01-12 04:06:24.894934,2026-01-12 05:16:14.894934,10908.5,1.16,9372.4
user_035,GB,IN,2026-01-12 05:16:14.894934,2026-01-12 05:47:18.894934,7581.5,0.52,14642.3
user_035,IN,GB,2026-01-12 05:47:18.894934,2026-01-12 06:09:16.894934,7581.5,0.37,20708.1
user_035,GB,IN,2026-01-12 06:09:16.894934,2026-01-12 06:12:00.894934,7581.5,0.05,166422.2
user_035,IN,CA,2026-01-12 06:12:00.894934,2026-01-12 06:39:10.894934,11472.4,0.45,25337.8
user_035,CA,IN,2026-01-12 06:39:10.894934,2026-01-12 06:54:55.894934,11472.4,0.26,43704.3
user_035,IN,GB,2026-01-12 07:14:50.894934,2026-01-12 07:35:14.894934,7581.5,0.34,22298.4
user_035,GB,AU,2026-01-12 07:35:14.894934,2026-01-12 07:51:07.894934,15190.5,0.26,57382.7
user_035,AU,CA,2026-01-12 07:51:07.894934,2026-01-12 08:36:46.894934,14155.8,0.76,18605.6
user_035,US,GB,2026-01-12 09:13:15.894934,2026-01-12 09:44:42.894934,6978.6,0.52,13313.8
user_035,GB,US,2026-01-12 09:44:42.894934,2026-01-12 09:57:15.894934,6978.6,0.21,33364.0
user_035,US,DE,2026-01-12 09:57:15.894934,2026-01-12 11:12:27.894934,7850.4,1.25,6263.6
user_035,DE,IN,2026-01-12 11:12:27.894934,2026-01-12 11:43:40.894934,6751.1,0.52,12975.9
user_035,IN,CA,2026-01-12 11:43:40.894934,2026-01-12 12:05:05.894934,11472.4,0.36,32140.5
