timestamp,user,src_ip,geo,device_id,auth_system,event_type,success,is_new_device,off_hours
2026-01-13 12:51:54.894934,user_014,10.244.147.126,CA,dev_user_014_1,vpn,login,True,False,False
2026-01-06 13:48:41.894934,user_015,10.205.236.214,CA,dev_user_015_1,vpn,login,True,False,False
2026-01-06 14:50:05.894934,user_015,10.66.187.217,CA,dev_user_015_1,ad,login,True,False,False
2026-01-06 15:13:02.894934,user_015,10.25.12.153,SG,dev_user_015_1,ad,login,True,False,False
2026-01-06 16:25:20.894934,user_015,10.18.53.132,US,dev_user_015_1,ad,login,True,False,False
2026-01-06 17:19:17.894934,user_015,10.94.117.45,US,dev_user_015_1,vpn,login,True,False,False
2026-01-06 17:54:13.894934,user_015,10.234.206.235,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-06 18:40:41.894934,user_015,10.170.133.222,GB,dev_user_015_1,ad,login,True,False,False
2026-01-06 19:22:07.894934,user_015,10.84.184.233,GB,dev_user_015_1,okta,login,True,False,True
2026-01-06 20:14:35.894934,user_015,10.34.59.13,DE,dev_user_015_1,ad,login,True,False,True
2026-01-06 20:27:52.894934,user_015,10.132.23.108,DE,dev_user_015_1,okta,login,True,False,True
2026-01-06 20:58:12.894934,user_015,10.132.48.218,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-07 00:45:33.894934,user_015,10.103.8.72,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-07 01:10:15.894934,user_015,10.61.16.115,IN,dev_user_015_1,ad,login,True,False,True
2026-01-07 01:56:20.894934,user_015,10.179.58.19,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-07 02:08:12.894934,user_015,10.215.144.214,CA,dev_user_015_1,okta,login,True,False,True
2026-01-07 02:11:46.894934,user_015,10.163.222.200,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-07 02:24:06.894934,user_015,10.223.221.249,SG,dev_user_015_1,okta,login,True,False,True
2026-01-07 02:46:36.894934,user_015,10.247.141.108,AU,dev_user_015_1,ad,login,True,False,True
2026-01-07 03:24:13.894934,user_015,10.181.187.165,US,dev_user_015_1,vpn,login,True,False,True
2026-01-07 03:28:50.894934,user_015,10.32.204.57,SG,dev_user_015_1,okta,login,True,False,True
2026-01-07 03:33:06.894934,user_015,10.136.22.151,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-07 03:34:46.894934,user_015,10.201.184.115,CA,dev_user_015_1,okta,login,True,False,True
2026-01-07 04:22:18.894934,user_015,10.235.87.55,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-07 04:42:16.894934,user_015,10.90.86.163,US,dev_user_015_1,okta,login,False,False,True
2026-01-07 05:45:08.894934,user_015,10.136.206.107,DE,dev_user_015_1,vpn,login,False,False,True
2026-01-07 06:09:58.894934,user_015,10.46.59.148,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-07 06:19:03.894934,user_015,10.5.80.221,DE,dev_user_015_1,ad,login,True,False,True
2026-01-07 06:47:29.894934,user_015,10.95.76.57,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-07 06:53:57.894934,user_015,10.226.43.111,DE,dev_user_015_1,ad,login,True,False,True
2026-01-07 07:00:03.894934,user_015,10.116.202.54,DE,dev_user_015_1,okta,login,True,False,False
2026-01-07 07:56:52.894934,user_015,10.101.237.152,DE,dev_user_015_1,ad,login,True,False,False
2026-01-07 08:08:25.894934,user_015,10.162.88.11,GB,dev_user_015_1,ad,login,True,False,False
2026-01-07 08:34:30.894934,user_015,10.198.126.212,US,dev_user_015_1,okta,login,True,False,False
2026-01-07 08:49:51.894934,user_015,10.217.11.160,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-07 10:08:27.894934,user_015,10.186.15.95,AU,dev_user_015_1,ad,login,True,False,False
2026-01-07 10:10:42.894934,user_015,10.243.181.183,US,dev_user_015_1,ad,login,True,False,False
2026-01-07 10:29:02.894934,user_015,10.6.201.235,GB,dev_user_015_1,okta,login,True,False,False
2026-01-07 10:39:55.894934,user_015,10.230.27.208,SG,dev_user_015_1,okta,login,True,False,False
2026-01-07 11:19:20.894934,user_015,10.57.71.242,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-07 11:58:18.894934,user_015,10.180.32.135,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-07 12:01:47.894934,user_015,10.88.183.114,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-07 13:27:25.894934,user_015,10.80.255.173,AU,dev_user_015_1,ad,login,True,False,False
2026-01-07 14:18:51.894934,user_015,10.67.220.226,SG,dev_user_015_1,okta,login,True,False,False
2026-01-07 14:44:23.894934,user_015,10.216.57.91,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-07 14:58:22.894934,user_015,10.59.57.98,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-07 15:15:48.894934,user_015,10.232.195.231,SG,dev_user_015_1,ad,login,True,False,False
2026-01-07 15:57:13.894934,user_015,10.30.193.190,US,dev_user_015_1,vpn,login,True,False,False
2026-01-07 16:43:26.894934,user_015,10.35.7.189,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-07 17:16:59.894934,user_015,10.117.232.31,IN,dev_user_015_1,okta,login,True,False,False
2026-01-07 18:13:04.894934,user_015,10.230.204.71,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-07 18:36:28.894934,user_015,10.119.51.244,US,dev_user_015_1,vpn,login,True,False,False
2026-01-07 19:10:22.894934,user_015,10.40.90.72,SG,dev_user_015_1,vpn,login,True,False,True
2026-01-07 20:47:23.894934,user_015,10.44.161.48,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-07 21:17:06.894934,user_015,10.84.27.53,CA,dev_user_015_1,okta,login,True,False,True
2026-01-07 21:18:36.894934,user_015,10.172.109.221,SG,dev_user_015_1,vpn,login,False,False,True
2026-01-07 22:10:04.894934,user_015,10.228.7.18,SG,dev_user_015_1,okta,login,False,False,True
2026-01-07 22:20:29.894934,user_015,10.46.176.216,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-07 22:31:35.894934,user_015,10.74.203.13,SG,dev_user_015_1,vpn,login,True,False,True
2026-01-07 22:54:27.894934,user_015,10.92.228.155,AU,dev_user_015_1,ad,login,True,False,True
2026-01-07 23:30:05.894934,user_015,10.1.142.90,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-08 00:54:14.894934,user_015,10.75.233.246,CA,dev_user_015_1,ad,login,False,False,True
2026-01-08 01:11:33.894934,user_015,10.129.19.6,SG,dev_user_015_1,ad,login,True,False,True
2026-01-08 01:15:51.894934,user_015,10.49.219.82,SG,dev_user_015_1,vpn,login,True,False,True
2026-01-08 01:18:02.894934,user_015,10.8.185.233,DE,dev_user_015_1,okta,login,True,False,True
2026-01-08 01:36:43.894934,user_015,10.51.133.84,GB,dev_user_015_1,ad,login,True,False,True
2026-01-08 02:50:32.894934,user_015,10.64.144.136,SG,dev_user_015_1,vpn,login,True,False,True
2026-01-08 03:23:48.894934,user_015,10.53.177.175,GB,dev_user_015_1,okta,login,True,False,True
2026-01-08 05:02:21.894934,user_015,10.129.192.60,US,dev_user_015_1,vpn,login,True,False,True
2026-01-08 05:08:49.894934,user_015,10.24.169.86,US,dev_user_015_1,okta,login,False,False,True
2026-01-08 05:10:02.894934,user_015,10.249.151.99,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-08 05:37:57.894934,user_015,10.13.109.120,US,dev_user_015_1,ad,login,True,False,True
2026-01-08 06:12:22.894934,user_015,10.64.187.128,AU,dev_user_015_1,vpn,login,False,False,True
2026-01-08 08:07:38.894934,user_015,10.15.55.250,GB,dev_user_015_1,ad,login,True,False,False
2026-01-08 10:35:21.894934,user_015,10.225.130.215,DE,dev_user_015_1,okta,login,True,False,False
2026-01-08 10:49:41.894934,user_015,10.60.235.105,DE,dev_user_015_1,ad,login,True,False,False
2026-01-08 11:10:33.894934,user_015,10.3.113.180,SG,dev_user_015_1,okta,login,True,False,False
2026-01-08 12:22:50.894934,user_015,10.120.121.146,AU,dev_user_015_1,vpn,login,False,False,False
2026-01-08 13:03:28.894934,user_015,10.241.206.133,SG,dev_user_015_1,vpn,login,True,False,False
2026-01-08 14:50:39.894934,user_015,10.51.218.205,GB,dev_user_015_1,ad,login,True,False,False
2026-01-08 15:43:08.894934,user_015,10.165.223.47,IN,dev_user_015_1,ad,login,True,False,False
2026-01-08 15:57:42.894934,user_015,10.137.67.232,IN,dev_user_015_1,ad,login,True,False,False
2026-01-08 16:29:59.894934,user_015,10.162.116.98,AU,dev_user_015_1,ad,login,True,False,False
2026-01-08 17:10:15.894934,user_015,10.4.72.118,GB,dev_user_015_1,okta,login,True,False,False
2026-01-08 17:21:36.894934,user_015,10.96.194.145,US,dev_user_015_1,okta,login,True,False,False
2026-01-08 17:34:44.894934,user_015,10.29.244.93,IN,dev_user_015_1,ad,login,True,False,False
2026-01-08 17:36:12.894934,user_015,10.179.245.119,GB,dev_user_015_1,okta,login,True,False,False
2026-01-08 18:03:44.894934,user_015,10.224.160.201,AU,dev_user_015_1,ad,login,True,False,False
2026-01-08 18:20:04.894934,user_015,10.35.239.229,GB,dev_user_015_1,vpn,login,True,False,False
2026-01-08 18:40:10.894934,user_015,10.214.172.180,GB,dev_user_015_1,vpn,login,True,False,False
2026-01-08 18:46:51.894934,user_015,10.201.192.243,GB,dev_user_015_1,ad,login,True,False,False
2026-01-08 19:12:01.894934,user_015,10.14.166.47,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-08 19:22:20.894934,user_015,10.60.89.39,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-08 20:07:59.894934,user_015,10.190.196.204,US,dev_user_015_1,okta,login,False,False,True
2026-01-08 20:26:44.894934,user_015,10.32.64.52,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-08 21:23:11.894934,user_015,10.187.179.185,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-08 21:35:34.894934,user_015,10.16.197.156,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-08 21:40:33.894934,user_015,10.220.214.141,IN,dev_user_015_1,okta,login,True,False,True
2026-01-08 21:55:12.894934,user_015,10.21.209.116,US,dev_user_015_1,vpn,login,True,False,True
2026-01-08 22:13:52.894934,user_015,10.12.8.145,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-08 23:52:16.894934,user_015,10.159.42.55,AU,dev_user_015_1,ad,login,True,False,True
2026-01-09 00:33:49.894934,user_015,10.61.2.86,IN,dev_user_015_1,ad,login,True,False,True
2026-01-09 00:33:59.894934,user_015,10.208.55.60,IN,dev_user_015_1,okta,login,False,False,True
2026-01-09 02:19:06.894934,user_015,10.190.182.48,IN,dev_user_015_1,ad,login,False,False,True
2026-01-09 03:26:40.894934,user_015,10.57.127.92,SG,dev_user_015_1,ad,login,False,False,True
2026-01-09 03:29:34.894934,user_015,10.176.65.200,SG,dev_user_015_1,ad,login,True,False,True
2026-01-09 04:46:39.894934,user_015,10.128.153.239,CA,dev_user_015_1,ad,login,True,False,True
2026-01-09 05:02:39.894934,user_015,10.69.3.73,SG,dev_user_015_1,okta,login,True,False,True
2026-01-09 06:27:26.894934,user_015,10.144.0.207,DE,dev_user_015_1,ad,login,True,False,True
2026-01-09 07:13:10.894934,user_015,10.225.27.211,CA,dev_user_015_1,vpn,login,True,False,False
2026-01-09 07:44:13.894934,user_015,10.170.40.249,US,dev_user_015_1,okta,login,False,False,False
2026-01-09 08:53:13.894934,user_015,10.225.191.113,US,dev_user_015_1,ad,login,True,False,False
2026-01-09 09:29:49.894934,user_015,10.148.163.167,IN,dev_user_015_1,ad,login,True,False,False
2026-01-09 09:48:00.894934,user_015,10.73.121.230,IN,dev_user_015_1,okta,login,True,False,False
2026-01-09 11:37:08.894934,user_015,10.189.132.205,DE,dev_user_015_1,okta,login,True,False,False
2026-01-09 11:45:09.894934,user_015,10.7.77.227,US,dev_user_015_1,vpn,login,True,False,False
2026-01-09 12:12:10.894934,user_015,10.104.163.143,GB,dev_user_015_1,okta,login,True,False,False
2026-01-09 13:14:54.894934,user_015,10.90.249.73,SG,dev_user_015_1,ad,login,True,False,False
2026-01-09 14:07:07.894934,user_015,10.236.222.1,US,dev_user_015_1,vpn,login,True,False,False
2026-01-09 14:44:09.894934,user_015,10.185.137.13,US,dev_user_015_1,ad,login,True,False,False
2026-01-09 15:04:41.894934,user_015,10.184.133.68,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-09 16:31:26.894934,user_015,10.38.79.7,IN,dev_user_015_1,okta,login,True,False,False
2026-01-09 16:36:12.894934,user_015,10.225.173.9,DE,dev_user_015_1,okta,login,False,False,False
2026-01-09 17:03:58.894934,user_015,10.160.25.29,US,dev_user_015_1,ad,login,True,False,False
2026-01-09 17:14:26.894934,user_015,10.231.123.24,IN,dev_user_015_1,okta,login,True,False,False
2026-01-09 17:19:55.894934,user_015,10.82.7.210,AU,dev_user_015_1,okta,login,True,False,False
2026-01-09 18:05:17.894934,user_015,10.89.158.33,US,dev_user_015_1,ad,login,True,False,False
2026-01-09 18:07:06.894934,user_015,10.219.13.69,DE,dev_user_015_1,ad,login,True,False,False
2026-01-09 18:15:30.894934,user_015,10.250.238.133,CA,dev_user_015_1,ad,login,True,False,False
2026-01-09 18:21:04.894934,user_015,10.247.69.98,IN,dev_user_015_1,ad,login,True,False,False
2026-01-09 19:17:35.894934,user_015,10.240.21.134,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-09 20:30:01.894934,user_015,10.222.19.191,DE,dev_user_015_1,okta,login,True,False,True
2026-01-09 20:40:21.894934,user_015,10.14.213.103,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-09 20:46:51.894934,user_015,10.222.220.128,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-09 21:14:23.894934,user_015,10.251.153.52,AU,dev_user_015_1,okta,login,True,False,True
2026-01-09 22:13:48.894934,user_015,10.168.194.113,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-09 22:32:10.894934,user_015,10.2.29.23,DE,dev_user_015_1,ad,login,True,False,True
2026-01-09 23:49:58.894934,user_015,10.11.202.161,CA,dev_user_015_1,vpn,login,False,False,True
2026-01-10 00:28:30.894934,user_015,10.25.248.123,CA,dev_user_015_1,okta,login,True,False,True
2026-01-10 00:50:29.894934,user_015,10.107.35.135,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-10 01:09:04.894934,user_015,10.157.191.221,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-10 02:27:36.894934,user_015,10.85.250.44,US,dev_user_015_1,vpn,login,True,False,True
2026-01-10 03:40:17.894934,user_015,10.254.202.201,CA,dev_user_015_1,ad,login,True,False,True
2026-01-10 03:59:14.894934,user_015,10.128.91.13,GB,dev_user_015_1,okta,login,True,False,True
2026-01-10 05:33:37.894934,user_015,10.70.82.195,US,dev_user_015_1,okta,login,True,False,True
2026-01-10 06:46:04.894934,user_015,10.33.189.114,CA,dev_user_015_1,ad,login,True,False,True
2026-01-10 06:50:39.894934,user_015,10.163.113.50,AU,dev_user_015_1,ad,login,True,False,True
2026-01-10 07:04:47.894934,user_015,10.209.161.214,SG,dev_user_015_1,vpn,login,True,False,False
2026-01-10 08:32:35.894934,user_015,10.60.235.125,DE,dev_user_015_1,okta,login,True,False,False
2026-01-10 08:35:10.894934,user_015,10.246.68.215,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-10 08:46:05.894934,user_015,10.137.42.175,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-10 12:17:35.894934,user_015,10.150.116.208,SG,dev_user_015_1,vpn,login,True,False,False
2026-01-10 13:46:02.894934,user_015,10.23.78.91,AU,dev_user_015_1,ad,login,True,False,False
2026-01-10 14:15:57.894934,user_015,10.177.117.237,US,dev_user_015_1,vpn,login,True,False,False
2026-01-10 15:05:02.894934,user_015,10.89.183.89,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-10 16:08:57.894934,user_015,10.75.23.93,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-10 16:30:59.894934,user_015,10.95.127.12,GB,dev_user_015_1,okta,login,True,False,False
2026-01-10 18:19:31.894934,user_015,10.5.37.127,IN,dev_user_015_1,okta,login,True,False,False
2026-01-10 18:24:55.894934,user_015,10.12.47.78,IN,dev_user_015_1,okta,login,True,False,False
2026-01-10 20:32:54.894934,user_015,10.124.208.71,CA,dev_user_015_1,ad,login,True,False,True
2026-01-10 21:33:06.894934,user_015,10.167.187.100,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-10 22:18:49.894934,user_015,10.33.243.155,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-10 22:22:09.894934,user_015,10.82.245.60,CA,dev_user_015_1,okta,login,True,False,True
2026-01-10 23:03:29.894934,user_015,10.250.226.88,CA,dev_user_015_1,vpn,login,True,False,True
2026-01-10 23:05:34.894934,user_015,10.203.27.141,IN,dev_user_015_1,vpn,login,False,False,True
2026-01-11 00:00:06.894934,user_015,10.146.239.87,SG,dev_user_015_1,vpn,login,True,False,True
2026-01-11 01:18:22.894934,user_015,203.0.113.11,US,attacker_dev_203_0_113_11,vpn,login,False,True,True
2026-01-11 02:54:09.894934,user_015,10.181.54.200,DE,dev_user_015_1,ad,login,True,False,True
2026-01-11 04:18:39.894934,user_015,10.149.52.106,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-11 05:23:38.894934,user_015,10.236.222.98,US,dev_user_015_1,vpn,login,True,False,True
2026-01-11 05:24:37.894934,user_015,10.217.79.227,AU,dev_user_015_1,ad,login,True,False,True
2026-01-11 05:39:40.894934,user_015,10.224.244.68,US,dev_user_015_1,ad,login,False,False,True
2026-01-11 05:57:53.894934,user_015,10.48.9.37,GB,dev_user_015_1,okta,login,True,False,True
2026-01-11 06:54:55.894934,user_015,10.94.146.28,DE,dev_user_015_1,ad,login,True,False,True
2026-01-11 07:18:12.894934,user_015,10.27.93.184,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-11 07:21:15.894934,user_015,10.147.110.249,GB,dev_user_015_1,ad,login,True,False,False
2026-01-11 08:38:04.894934,user_015,10.81.105.145,IN,dev_user_015_1,ad,login,True,False,False
2026-01-11 11:58:45.894934,user_015,10.134.84.164,AU,dev_user_015_1,okta,login,True,False,False
2026-01-11 15:49:33.894934,user_015,10.23.182.63,US,dev_user_015_1,ad,login,True,False,False
2026-01-11 16:12:34.894934,user_015,10.229.225.185,GB,dev_user_015_1,ad,login,True,True,False
2026-01-11 16:19:36.894934,user_015,10.77.237.186,AU,dev_user_015_1,okta,login,True,False,False
2026-01-11 16:20:00.894934,user_015,10.159.85.102,US,dev_user_015_1,vpn,login,True,False,False
2026-01-11 16:49:14.894934,user_015,10.88.126.65,DE,dev_user_015_1,vpn,login,True,False,False
2026-01-11 16:57:04.894934,user_015,203.0.113.11,US,attacker_dev_203_0_113_11,ad,login,False,True,False
2026-01-11 18:38:58.894934,user_015,10.86.50.166,AU,dev_user_015_1,ad,login,True,False,False
2026-01-11 19:18:54.894934,user_015,10.54.57.129,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-11 19:54:00.894934,user_015,10.136.90.42,IN,dev_user_015_1,ad,login,True,False,True
2026-01-11 19:56:53.894934,user_015,10.70.132.102,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-11 21:58:13.894934,user_015,10.138.211.133,AU,dev_user_015_1,vpn,login,True,False,True
2026-01-11 22:03:58.894934,user_015,203.0.113.11,GB,attacker_dev_203_0_113_11,okta,login,False,True,True
2026-01-11 22:17:22.894934,user_015,10.5.78.144,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-12 01:04:56.894934,user_015,10.39.232.230,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-12 01:14:08.894934,user_015,203.0.113.11,AU,attacker_dev_203_0_113_11,ad,login,False,True,True
2026-01-12 01:36:33.894934,user_015,10.154.53.39,AU,dev_user_015_1,okta,login,True,False,True
2026-01-12 02:08:25.894934,user_015,10.110.101.114,AU,dev_user_015_1,ad,login,False,False,True
2026-01-12 02:31:18.894934,user_015,10.193.80.86,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-12 03:31:54.894934,user_015,10.237.12.178,CA,dev_user_015_1,vpn,login,False,False,True
2026-01-12 03:39:26.894934,user_015,10.36.220.152,GB,dev_user_015_1,ad,login,True,False,True
2026-01-12 03:50:50.894934,user_015,10.252.112.42,AU,dev_user_015_1,okta,login,True,False,True
2026-01-12 05:26:40.894934,user_015,10.254.57.55,DE,dev_user_015_1,ad,login,True,False,True
2026-01-12 05:52:44.894934,user_015,10.90.83.236,CA,dev_user_015_1,ad,login,False,False,True
2026-01-12 05:54:23.894934,user_015,10.42.107.176,CA,dev_user_015_1,okta,login,True,False,True
2026-01-12 06:31:26.894934,user_015,10.59.211.215,SG,dev_user_015_1,vpn,login,False,False,True
2026-01-12 08:18:52.894934,user_015,10.242.159.103,IN,dev_user_015_1,okta,login,True,False,False
2026-01-12 08:25:07.894934,user_015,10.175.116.111,GB,dev_user_015_1,ad,login,True,False,False
2026-01-12 09:55:02.894934,user_015,10.131.44.225,CA,dev_user_015_1,ad,login,True,False,False
2026-01-12 10:01:33.894934,user_015,10.33.64.180,GB,dev_user_015_1,ad,login,True,False,False
2026-01-12 10:47:55.894934,user_015,10.6.9.102,CA,dev_user_015_1,okta,login,True,False,False
2026-01-12 11:34:08.894934,user_015,10.81.104.184,CA,dev_user_015_1,okta,login,True,False,False
2026-01-12 12:22:38.894934,user_015,10.51.226.181,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-12 14:53:39.894934,user_015,10.136.64.184,IN,dev_user_015_1,ad,login,True,False,False
2026-01-12 15:30:08.894934,user_015,10.74.136.160,IN,dev_user_015_1,okta,login,True,False,False
2026-01-12 15:35:42.894934,user_015,10.128.198.16,US,dev_user_015_1,ad,login,True,False,False
2026-01-12 16:07:05.894934,user_015,10.146.34.216,DE,dev_user_015_1,okta,login,True,False,False
2026-01-12 16:30:16.894934,user_015,10.145.32.19,CA,dev_user_015_1,okta,login,False,False,False
2026-01-12 16:34:28.894934,user_015,10.195.159.177,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-12 17:55:52.894934,user_015,10.98.29.157,AU,dev_user_015_1,vpn,login,True,False,False
2026-01-12 18:44:50.894934,user_015,10.62.19.54,US,dev_user_015_1,ad,login,True,False,False
2026-01-12 19:21:19.894934,user_015,10.202.246.183,DE,dev_user_015_1,ad,login,True,False,True
2026-01-12 19:21:29.894934,user_015,10.21.6.133,US,dev_user_015_1,ad,login,True,False,True
2026-01-12 19:35:29.894934,user_015,10.25.108.43,IN,dev_user_015_1,vpn,login,True,False,True
2026-01-12 21:01:03.894934,user_015,10.95.194.4,GB,dev_user_015_1,vpn,login,True,False,True
2026-01-12 21:36:43.894934,user_015,10.123.172.224,IN,dev_user_015_1,okta,login,True,False,True
2026-01-12 21:43:58.894934,user_015,10.63.250.186,US,dev_user_015_1,ad,login,True,False,True
2026-01-12 22:48:27.894934,user_015,10.181.228.110,SG,dev_user_015_1,okta,login,True,False,True
2026-01-12 23:06:30.894934,user_015,10.224.127.51,CA,dev_user_015_1,ad,login,True,False,True
2026-01-13 00:01:17.894934,user_015,10.24.236.142,GB,dev_user_015_1,ad,login,True,False,True
2026-01-13 01:28:16.894934,user_015,10.251.43.116,DE,dev_user_015_1,okta,login,True,False,True
2026-01-13 01:32:22.894934,user_015,10.148.15.209,AU,dev_user_015_1,vpn,login,False,False,True
2026-01-13 01:48:08.894934,user_015,10.127.202.179,CA,dev_user_015_1,ad,login,True,False,True
2026-01-13 02:14:54.894934,user_015,10.221.60.121,CA,dev_user_015_1,ad,login,True,False,True
2026-01-13 02:25:39.894934,user_015,10.87.54.23,DE,dev_user_015_1,vpn,login,True,False,True
2026-01-13 02:30:45.894934,user_015,10.170.166.28,US,dev_user_015_1,okta,login,True,False,True
2026-01-13 02:55:16.894934,user_015,10.191.3.124,US,dev_user_015_1,vpn,login,False,False,True
2026-01-13 03:23:48.894934,user_015,10.34.138.147,US,dev_user_015_1,okta,login,True,False,True
2026-01-13 05:05:39.894934,user_015,10.255.15.101,AU,dev_user_015_1,vpn,login,False,False,True
2026-01-13 05:35:42.894934,user_015,10.74.143.24,CA,dev_user_015_1,ad,login,False,False,True
2026-01-13 05:53:58.894934,user_015,10.54.7.165,SG,dev_user_015_1,ad,login,True,False,True
2026-01-13 06:43:59.894934,user_015,10.109.211.89,IN,dev_user_015_1,ad,login,True,False,True
2026-01-13 07:32:30.894934,user_015,10.246.197.32,US,dev_user_015_1,ad,login,True,False,False
2026-01-13 07:36:03.894934,user_015,10.124.66.39,US,dev_user_015_1,ad,login,True,False,False
2026-01-13 08:50:31.894934,user_015,10.230.165.220,CA,dev_user_015_1,vpn,login,True,False,False
2026-01-13 10:16:04.894934,user_015,10.207.81.100,CA,dev_user_015_1,okta,login,True,False,False
2026-01-13 11:09:20.894934,user_015,10.47.11.200,IN,dev_user_015_1,ad,login,True,False,False
2026-01-13 11:18:33.894934,user_015,10.89.225.18,IN,dev_user_015_1,vpn,login,True,False,False
2026-01-13 11:27:37.894934,user_015,10.229.75.230,US,dev_user_015_1,vpn,login,False,False,False
2026-01-13 11:28:58.894934,user_015,10.188.71.241,US,dev_user_015_1,okta,login,True,False,False
2026-01-13 11:33:14.894934,user_015,10.98.220.98,GB,dev_user_015_1,vpn,login,True,False,False
2026-01-13 11:46:54.894934,user_015,10.164.56.118,US,dev_user_015_1,okta,login,False,False,False
2026-01-13 12:07:57.894934,user_015,10.113.136.137,DE,dev_user_015_1,ad,login,True,False,False
2026-01-13 12:48:37.894934,user_015,203.0.113.11,SG,attacker_dev_203_0_113_11,okta,login,False,True,False
2026-01-13 12:52:41.894934,user_015,10.167.68.39,CA,dev_user_015_1,okta,login,True,False,False
2026-01-06 13:49:17.894934,user_016,10.29.176.184,AU,dev_user_016_1,ad,login,False,False,False
2026-01-06 15:36:42.894934,user_016,10.227.152.227,IN,dev_user_016_1,ad,login,True,False,False
2026-01-06 15:59:16.894934,user_016,10.191.193.197,CA,dev_user_016_1,ad,login,True,False,False
2026-01-06 17:45:12.894934,user_016,10.46.232.184,IN,dev_user_016_1,vpn,login,True,False,False
2026-01-06 17:49:35.894934,user_016,10.77.200.97,GB,dev_user_016_1,ad,login,True,False,False
2026-01-06 18:05:19.894934,user_016,10.214.41.227,DE,dev_user_016_1,okta,login,True,False,False
2026-01-06 18:46:40.894934,user_016,10.29.112.225,DE,dev_user_016_1,okta,login,True,False,False
2026-01-06 19:13:57.894934,user_016,10.184.148.39,IN,dev_user_016_1,vpn,login,True,False,True
2026-01-06 19:49:52.894934,user_016,10.178.248.207,DE,dev_user_016_1,okta,login,True,False,True
2026-01-06 20:21:15.894934,user_016,10.210.174.225,SG,dev_user_016_1,vpn,login,False,False,True
2026-01-06 20:51:53.894934,user_016,10.173.49.50,IN,dev_user_016_1,ad,login,True,False,True
2026-01-06 20:57:27.894934,user_016,10.72.182.28,IN,dev_user_016_1,vpn,login,True,False,True
2026-01-06 23:54:54.894934,user_016,10.154.106.216,GB,dev_user_016_1,vpn,login,True,False,True
2026-01-07 00:39:42.894934,user_016,10.175.197.101,AU,dev_user_016_1,ad,login,True,False,True
2026-01-07 01:36:28.894934,user_016,10.245.167.78,AU,dev_user_016_1,ad,login,True,False,True
2026-01-07 01:38:10.894934,user_016,10.216.189.212,CA,dev_user_016_1,vpn,login,True,False,True
2026-01-07 02:53:14.894934,user_016,10.168.215.33,CA,dev_user_016_1,ad,login,True,False,True
2026-01-07 03:24:43.894934,user_016,10.189.238.185,US,dev_user_016_1,vpn,login,True,False,True
2026-01-07 03:32:36.894934,user_016,10.37.232.219,US,dev_user_016_1,okta,login,True,False,True
